#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":"CircuitBreaker","lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":2000},"lockdown":{"dynamic_bool":true,"lock_style":"Targeted","lock_threshold":0.1,"release_threshold":0.05},"measure":"C","recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
9.254627313656828e-2 2.70046e-1 5.261412788400085e-2 2.23294e-1 3.799386956400005e-2
9.304652326163082e-2 2.73089e-1 5.2405213079001464e-2 2.28029e-1 3.8037900158998564e-2
9.354677338669334e-2 2.74936e-1 5.323581590400031e-2 2.29581e-1 3.766559943899995e-2
9.404702351175588e-2 2.76215e-1 5.288157877499994e-2 2.2856200000000002e-1 3.871531215599917e-2
9.45472736368184e-2 2.73926e-1 5.284505652400039e-2 2.31715e-1 3.8046363774998704e-2
9.504752376188094e-2 2.79391e-1 5.329065411900024e-2 2.35213e-1 3.8401029630999894e-2
9.554777388694347e-2 2.86325e-1 5.357763937500148e-2 2.30028e-1 3.8794929215999835e-2
9.6048024012006e-2 2.8274e-1 5.4189642400001375e-2 2.34246e-1 3.803479148399922e-2
9.654827413706854e-2 2.79268e-1 5.4928794176000974e-2 2.35298e-1 3.902098119599932e-2
9.704852426213106e-2 2.83625e-1 5.474802437500261e-2 2.36647e-1 3.8442562391001106e-2
9.75487743871936e-2 2.8748999999999997e-1 5.438209989999751e-2 2.38217e-1 3.899103591100062e-2
9.804902451225612e-2 2.83188e-1 5.453914665599849e-2 2.41439e-1 3.8949624278999645e-2
9.854927463731866e-2 2.86191e-1 5.451633651899932e-2 2.40318e-1 3.928168887600121e-2
9.904952476238119e-2 2.93707e-1 5.4313903151001174e-2 2.43721e-1 3.893859915899892e-2
9.954977488744372e-2 2.9446e-1 5.488006839999877e-2 2.36153e-1 3.910370559100051e-2
1.0005002501250625e-1 2.90045e-1 5.469908297500004e-2 2.44361e-1 3.9110636679000436e-2
1.0055027513756878e-1 2.95412e-1 5.4859030255999724e-2 2.42917e-1 3.9008386110998716e-2
1.0105052526263132e-1 3.0028e-1 5.492001159999869e-2 2.48493e-1 4.0059673951000976e-2
1.0155077538769385e-1 2.9696100000000003e-1 5.517922947900005e-2 2.47943e-1 3.962801375100068e-2
1.0205102551275638e-1 2.98605e-1 5.5358578975001196e-2 2.48181e-1 3.964082623900112e-2
1.025512756378189e-1 2.98933e-1 5.642993651099906e-2 2.47039e-1 4.0128107478999205e-2
1.0305152576288144e-1 3.03496e-1 5.5931597984001324e-2 2.50709e-1 3.9963542319000706e-2
1.0355177588794397e-1 3.03155e-1 5.577163097500003e-2 2.5245e-1 3.9640447499999024e-2
1.040520260130065e-1 3.08642e-1 5.56613858360001e-2 2.5112e-1 3.960241560000092e-2
1.0455227613806903e-1 3.08654e-1 5.6168768283999325e-2 2.57114e-1 3.960854100399927e-2
1.0505252626313157e-1 3.07942e-1 5.626058463600069e-2 2.5427900000000003e-1 3.9749815158999426e-2
1.055527763881941e-1 3.08248e-1 5.656754049600147e-2 2.5582e-1 3.9623617599999314e-2
1.0605302651325663e-1 3.0503199999999997e-1 5.727494897600069e-2 2.61318e-1 3.966240287599942e-2
1.0655327663831916e-1 3.1599e-1 5.673798989999993e-2 2.56625e-1 4.108524437500012e-2
1.0705352676338169e-1 3.1892600000000004e-1 5.6831916523998584e-2 2.60226e-1 4.049377892399851e-2
1.0755377688844422e-1 3.1520600000000004e-1 5.7811627564000115e-2 2.59212e-1 4.046630905600025e-2
1.0805402701350675e-1 3.15072e-1 5.73095948160008e-2 2.64627e-1 4.1077365870998674e-2
1.0855427713856929e-1 3.1834399999999996e-1 5.726590766400059e-2 2.60649e-1 4.0355273799001105e-2
1.0905452726363181e-1 3.2046199999999997e-1 5.7301556556001026e-2 2.5680800000000004e-1 4.083816113600039e-2
1.0955477738869435e-1 3.2006700000000005e-1 5.835936051100012e-2 2.63924e-1 4.0177252223998726e-2
